lat,lon,population,reachable_pois
45.22943,7.611987,468.0,21
45.233327,7.611892,361.0,22
45.237223,7.611797,114.0,10
44.939179,7.623752,201.0,5
44.943076,7.623659,205.0,7
44.946973,7.623566,278.0,7
44.95087,7.623473,296.0,7
44.954767,7.623379,200.0,7
44.974251,7.622913,248.0,249
44.978148,7.62282,270.0,233
44.982045,7.622727,176.0,215
44.985942,7.622633,110.0,286
45.001529,7.62226,292.0,480
45.005426,7.622166,304.0,770
45.009322,7.622073,645.0,974
45.013219,7.62198,822.0,1101
45.017116,7.621886,766.0,1097
45.021013,7.621793,620.0,1127
45.02491,7.621699,618.0,1212
45.028807,7.621606,170.0,1277
45.032703,7.621512,170.0,1211
45.0366,7.621418,1619.0,1188
45.040497,7.621325,2147.0,1181
45.044394,7.621231,1831.0,1173
45.04829,7.621138,1245.0,1179
45.052187,7.621044,1242.0,1222
45.056084,7.62095,1183.0,1217
45.059981,7.620857,1184.0,1265
45.063878,7.620763,1918.0,1275
45.067774,7.620669,2106.0,1325
45.071671,7.620575,2194.0,1359
45.075568,7.620482,2314.0,1387
45.079465,7.620388,2199.0,1315
45.083361,7.620294,1142.0,1249
45.087258,7.6202,1142.0,1192
45.091155,7.620106,229.0,1127
45.098948,7.619919,246.0,1017
45.102845,7.619825,413.0,1033
45.106742,7.619731,414.0,993
45.110639,7.619637,416.0,835
45.114535,7.619543,416.0,816
45.118432,7.619449,667.0,667
45.122329,7.619355,692.0,459
45.126226,7.619261,479.0,304
45.130122,7.619167,329.0,276
45.134019,7.619073,266.0,193
45.19247,7.61766,133.0,1
45.196366,7.617565,135.0,3
45.200263,7.617471,184.0,3
45.20416,7.617377,184.0,3
45.22754,7.61681,436.0,4
45.231436,7.616715,436.0,3
45.235333,7.616621,127.0,4
44.937288,7.62855,172.0,5
44.941185,7.628457,250.0,7
44.945082,7.628364,276.0,7
44.948979,7.628272,349.0,7
44.952876,7.628179,349.0,7
44.956772,7.628086,108.0,7
44.97236,7.627714,131.0,146
44.976257,7.627621,282.0,231
44.980154,7.627528,275.0,301
44.98405,7.627435,116.0,228
44.987947,7.627342,116.0,378
44.999638,7.627063,151.0,523
45.003535,7.62697,308.0,634
45.007431,7.626877,355.0,919
45.011328,7.626784,829.0,1086
45.015225,7.626691,829.0,1173
45.019122,7.626597,651.0,1176
45.023019,7.626504,619.0,1264
45.026915,7.626411,399.0,1303
45.030812,7.626318,170.0,1215
45.034709,7.626225,452.0,1230
45.038606,7.626131,2147.0,1237
45.042503,7.626038,2147.0,1214
45.046399,7.625945,1335.0,1229
45.050296,7.625851,1245.0,1290
45.054193,7.625758,1210.0,1270
45.05809,7.625665,1184.0,1298
45.061987,7.625571,1369.0,1269
45.065883,7.625478,2106.0,1270
45.06978,7.625385,2106.0,1286
45.073677,7.625291,2303.0,1349
45.077574,7.625198,2314.0,1327
45.08147,7.625104,1555.0,1296
45.085367,7.625011,1142.0,1286
45.089264,7.624917,859.0,1232
45.100954,7.624637,411.0,1119
45.104851,7.624543,413.0,1109
45.108748,7.624449,415.0,998
45.112645,7.624356,416.0,843
45.116541,7.624262,508.0,720
45.120438,7.624169,692.0,600
45.124335,7.624075,678.0,438
45.128232,7.623981,332.0,416
45.132128,7.623887,335.0,402
45.190579,7.622479,109.0,1
45.194476,7.622385,120.0,2
45.198372,7.622291,148.0,4
45.202269,7.622197,168.0,3
45.206166,7.622103,154.0,4
45.210062,7.622009,146.0,5
45.213959,7.621915,152.0,6
45.217856,7.621821,118.0,6
45.221752,7.621727,122.0,6
45.225649,7.621632,250.0,1
45.229546,7.621538,320.0,2
44.939294,7.633255,251.0,2
44.94319,7.633163,252.0,7
44.947087,7.63307,372.0,7
44.950984,7.632978,395.0,7
44.954881,7.632885,251.0,7
44.974365,7.632422,206.0,201
44.978262,7.63233,224.0,222
44.982159,7.632237,216.0,374
44.989953,7.632052,281.0,560
44.99385,7.631959,620.0,702
44.997746,7.631866,645.0,643
45.001643,7.631773,434.0,681
45.00554,7.631681,427.0,792
45.009437,7.631588,729.0,954
45.013334,7.631495,905.0,1081
45.017231,7.631402,999.0,1233
45.021127,7.631309,1305.0,1272
45.025024,7.631216,1328.0,1329
45.028921,7.631123,696.0,1254
45.032818,7.631031,703.0,1239
45.036715,7.630938,2263.0,1268
45.040611,7.630845,2933.0,1284
45.044508,7.630752,2716.0,1284
45.048405,7.630659,2235.0,1326
45.052302,7.630566,2230.0,1341
45.056199,7.630473,1199.0,1299
45.060095,7.63038,1199.0,1300
45.063992,7.630287,2499.0,1274
45.067889,7.630194,2912.0,1279
45.071786,7.6301,2975.0,1329
45.075683,7.630007,3059.0,1392
45.079579,7.629914,2923.0,1313
45.083476,7.629821,1145.0,1265
45.087373,7.629728,1145.0,1228
45.09127,7.629635,637.0,1158
45.095166,7.629541,551.0,1184
45.099063,7.629448,833.0,1189
45.10296,7.629355,1152.0,1137
45.106857,7.629262,1024.0,1040
45.110753,7.629168,166.0,968
45.11465,7.629075,161.0,929
45.118547,7.628982,817.0,719
45.122444,7.628888,911.0,536
45.12634,7.628795,1176.0,560
45.130237,7.628702,1412.0,528
45.134134,7.628608,1160.0,488
45.208171,7.62683,400.0,6
45.212068,7.626736,495.0,7
45.215965,7.626642,455.0,6
45.219862,7.626549,392.0,6
45.223758,7.626455,363.0,6
44.941299,7.637961,263.0,2
44.945196,7.637869,346.0,7
44.949093,7.637776,606.0,7
44.952989,7.637684,606.0,7
44.984164,7.636946,427.0,414
44.988061,7.636853,427.0,619
44.991958,7.636761,1399.0,794
44.995855,7.636669,1707.0,740
44.999752,7.636576,1289.0,659
45.003649,7.636484,610.0,733
45.007545,7.636391,637.0,908
45.011442,7.636299,1008.0,1057
45.015339,7.636206,1008.0,1085
45.019236,7.636114,1928.0,1246
45.023133,7.636021,2128.0,1346
45.02703,7.635929,1720.0,1323
45.030926,7.635836,1236.0,1294
45.034823,7.635744,1521.0,1271
45.03872,7.635651,3628.0,1304
45.042617,7.635558,3628.0,1328
45.046514,7.635466,3084.0,1354
45.05041,7.635373,3009.0,1357
45.054307,7.63528,2040.0,1324
45.058204,7.635188,1209.0,1317
45.062101,7.635095,1589.0,1341
45.065998,7.635002,3371.0,1323
45.069894,7.634909,3371.0,1326
45.073791,7.634817,3425.0,1401
45.077688,7.634724,3430.0,1366
45.081585,7.634631,2023.0,1287
45.085482,7.634538,1147.0,1203
45.089378,7.634445,1044.0,1129
45.093275,7.634352,714.0,1181
45.097172,7.634259,714.0,1262
45.101069,7.634167,1350.0,1208
45.104965,7.634074,1366.0,1116
45.108862,7.633981,498.0,1003
45.112759,7.633888,105.0,906
45.116656,7.633795,362.0,750
45.120553,7.633702,950.0,659
45.124449,7.633609,962.0,666
45.128346,7.633516,1562.0,706
45.132243,7.633423,1562.0,702
45.13614,7.633329,454.0,519
45.175107,7.632398,327.0,5
45.179004,7.632304,291.0,3
45.20628,7.631651,155.0,3
45.210177,7.631557,495.0,7
45.214074,7.631464,495.0,7
45.217971,7.63137,400.0,6
45.221867,7.631277,392.0,6
45.225764,7.631183,157.0,6
44.943304,7.642667,263.0,1
44.947201,7.642575,542.0,2
44.951098,7.642483,606.0,3
44.982273,7.641747,262.0,271
44.986169,7.641655,427.0,539
44.990066,7.641563,639.0,802
44.993963,7.641471,1706.0,833
44.99786,7.641379,1707.0,757
45.001757,7.641287,697.0,744
45.005654,7.641195,610.0,876
45.009551,7.641103,850.0,1070
45.013447,7.64101,1008.0,1002
45.017344,7.640918,1261.0,1152
45.021241,7.640826,2128.0,1282
45.025138,7.640734,2129.0,1325
45.029035,7.640641,1264.0,1341
45.032932,7.640549,1236.0,1322
45.036828,7.640457,2851.0,1302
45.040725,7.640365,3625.0,1303
45.044622,7.640272,3442.0,1358
45.048519,7.64018,3007.0,1342
45.052416,7.640088,2986.0,1264
45.056312,7.639995,1232.0,1282
45.060209,7.639903,1239.0,1275
45.064106,7.63981,2827.0,1325
45.068003,7.639718,3382.0,1339
45.0719,7.639626,3404.0,1376
45.075796,7.639533,3424.0,1385
45.079693,7.639441,3295.0,1313
45.08359,7.639348,1151.0,1256
45.087487,7.639256,1152.0,1177
45.091384,7.639163,840.0,1118
45.09528,7.63907,764.0,1198
45.099177,7.638978,1035.0,1225
45.103074,7.638885,1368.0,1211
45.106971,7.638793,1234.0,1092
45.110868,7.6387,148.0,921
45.114764,7.638607,153.0,727
45.118661,7.638515,837.0,731
45.122558,7.638422,948.0,786
45.126455,7.638329,1125.0,759
45.130351,7.638237,1270.0,762
45.134248,7.638144,1047.0,584
45.173215,7.637215,573.0,7
45.177112,7.637122,598.0,9
45.181009,7.637029,262.0,6
45.208286,7.636378,225.0,3
45.212183,7.636285,280.0,7
45.216079,7.636192,260.0,6
45.219976,7.636098,231.0,6
45.223873,7.636005,220.0,6
45.231666,7.635819,100.0,3
44.984277,7.646456,374.0,394
44.988174,7.646365,373.0,622
44.992071,7.646273,1411.0,875
44.995968,7.646181,1796.0,928
44.999865,7.646089,1584.0,896
45.003762,7.645998,1188.0,872
45.007659,7.645906,1207.0,970
45.011555,7.645814,1379.0,1022
45.015452,7.645722,1387.0,1155
45.019349,7.64563,1915.0,1188
45.023246,7.645538,2038.0,1278
45.027143,7.645446,2065.0,1314
45.03104,7.645355,2105.0,1327
45.034937,7.645263,2124.0,1322
45.038833,7.645171,2418.0,1326
45.04273,7.645079,2399.0,1350
45.046627,7.644987,2697.0,1364
45.050524,7.644895,2765.0,1277
45.054421,7.644803,2708.0,1252
45.058317,7.644711,2676.0,1268
45.062214,7.644618,2837.0,1285
45.066111,7.644526,3730.0,1325
45.070008,7.644434,3734.0,1361
45.073905,7.644342,3353.0,1422
45.077802,7.64425,3312.0,1413
45.081698,7.644158,2087.0,1314
45.085595,7.644066,1219.0,1257
45.089492,7.643973,1226.0,1209
45.093389,7.643881,1245.0,1167
45.097285,7.643789,1247.0,1177
45.101182,7.643697,1378.0,1215
45.105079,7.643604,1384.0,1195
45.108976,7.643512,739.0,1079
45.112873,7.64342,405.0,947
45.116769,7.643327,553.0,966
45.120666,7.643235,939.0,949
45.124563,7.643143,938.0,965
45.12846,7.64305,236.0,823
45.167427,7.642125,240.0,9
45.171324,7.642033,560.0,13
45.175221,7.64194,999.0,14
45.179117,7.641847,923.0,12
45.183014,7.641755,201.0,8
45.186911,7.641662,201.0,8
45.218085,7.64092,108.0,6
45.221981,7.640827,109.0,6
45.225878,7.640734,137.0,3
45.229775,7.640641,157.0,3
45.233671,7.640548,131.0,3
44.982385,7.651258,198.0,212
44.986282,7.651166,345.0,456
44.990179,7.651075,556.0,661
44.994076,7.650983,1835.0,860
44.997973,7.650892,1835.0,1021
45.00187,7.6508,1451.0,1012
45.005767,7.650709,1409.0,1009
45.009663,7.650617,1461.0,1126
45.01356,7.650526,1500.0,1172
45.017457,7.650434,1604.0,1247
45.021354,7.650343,2016.0,1270
45.025251,7.650251,2016.0,1219
45.029148,7.65016,2269.0,1271
45.033044,7.650068,2283.0,1304
45.036941,7.649976,2243.0,1342
45.040838,7.649885,2222.0,1325
45.044735,7.649793,2358.0,1332
45.048632,7.649701,2738.0,1321
45.052529,7.64961,2738.0,1307
45.056425,7.649518,2801.0,1295
45.060322,7.649426,2802.0,1274
45.064219,7.649334,3483.0,1339
45.068116,7.649243,3753.0,1313
45.072013,7.649151,3605.0,1388
45.07591,7.649059,3308.0,1442
45.079806,7.648967,3231.0,1371
45.083703,7.648875,1220.0,1367
45.0876,7.648783,1220.0,1317
45.091497,7.648691,1245.0,1253
45.095394,7.6486,1252.0,1221
45.09929,7.648508,1305.0,1201
45.103187,7.648416,1384.0,1173
45.107084,7.648324,1301.0,1198
45.110981,7.648232,405.0,1065
45.114878,7.64814,405.0,1007
45.118774,7.648048,854.0,1014
45.122671,7.647956,939.0,981
45.126568,7.647864,597.0,878
45.146052,7.647403,110.0,181
45.149948,7.647311,122.0,128
45.169432,7.64685,240.0,13
45.173329,7.646757,959.0,16
45.177226,7.646665,999.0,14
45.181122,7.646573,486.0,16
45.185019,7.64648,201.0,10
45.188916,7.646388,149.0,7
45.216193,7.645741,101.0,6
45.22009,7.645648,109.0,6
45.223986,7.645556,111.0,3
45.227883,7.645463,158.0,3
45.23178,7.645371,158.0,3
44.98439,7.655967,339.0,278
44.988287,7.655876,343.0,372
44.992184,7.655785,1347.0,682
44.99608,7.655694,1775.0,872
44.999977,7.655603,1639.0,1040
45.003874,7.655512,1406.0,1087
45.007771,7.65542,1408.0,1107
45.011668,7.655329,1577.0,1200
45.015565,7.655238,1586.0,1277
45.019462,7.655147,1880.0,1282
45.023359,7.655056,1981.0,1249
45.027255,7.654964,2012.0,1251
45.031152,7.654873,2015.0,1241
45.035049,7.654782,1992.0,1286
45.038946,7.65469,2133.0,1336
45.042843,7.654599,2126.0,1349
45.04674,7.654508,2459.0,1307
45.050636,7.654416,2521.0,1326
45.054533,7.654325,2542.0,1314
45.05843,7.654233,2569.0,1286
45.062327,7.654142,2625.0,1329
45.066224,7.654051,2940.0,1310
45.070121,7.653959,2900.0,1352
45.074017,7.653868,3289.0,1396
45.077914,7.653776,3328.0,1400
45.081811,7.653685,2370.0,1327
45.085708,7.653593,1605.0,1335
45.089605,7.653501,1638.0,1324
45.093501,7.65341,1737.0,1292
45.097398,7.653318,1755.0,1254
45.101295,7.653227,1804.0,1177
45.105192,7.653135,1821.0,1152
45.109089,7.653043,1197.0,1189
45.112985,7.652952,833.0,1129
45.116882,7.65286,811.0,1066
45.120779,7.652768,697.0,954
45.124676,7.652677,690.0,760
45.128573,7.652585,125.0,633
45.14416,7.652218,209.0,317
45.148056,7.652126,623.0,268
45.151953,7.652034,630.0,205
45.15585,7.651942,445.0,213
45.159747,7.65185,455.0,189
45.163644,7.651758,229.0,135
45.16754,7.651666,148.0,8
45.171437,7.651574,249.0,11
45.175334,7.651482,406.0,15
45.179231,7.65139,373.0,16
45.225991,7.650285,154.0,3
45.229888,7.650193,209.0,3
45.233785,7.6501,181.0,3
44.904559,7.662579,301.0,9
44.908456,7.662489,308.0,9
44.974703,7.660949,223.0,141
44.9786,7.660859,277.0,249
44.982497,7.660768,281.0,260
44.986394,7.660677,284.0,387
44.990291,7.660586,348.0,458
44.994188,7.660496,851.0,649
44.998085,7.660405,845.0,850
45.001982,7.660314,1309.0,1012
45.005879,7.660223,1378.0,1083
45.009775,7.660132,1845.0,1191
45.013672,7.660041,2252.0,1290
45.017569,7.659951,2169.0,1338
45.021466,7.65986,1767.0,1292
45.025363,7.659769,1767.0,1306
45.02926,7.659678,771.0,1287
45.033157,7.659587,695.0,1277
45.037053,7.659496,1361.0,1266
45.04095,7.659405,1778.0,1301
45.044847,7.659314,1795.0,1319
45.048744,7.659223,1851.0,1350
45.052641,7.659132,1851.0,1324
45.056538,7.659041,1955.0,1380
45.060435,7.658949,1958.0,1376
45.064331,7.658858,1367.0,1330
45.068228,7.658767,1098.0,1368
45.072125,7.658676,1785.0,1387
45.076022,7.658585,3365.0,1403
45.079919,7.658494,3345.0,1377
45.083816,7.658402,2227.0,1320
45.087712,7.658311,2227.0,1303
45.091609,7.65822,2378.0,1290
45.095506,7.658129,2428.0,1297
45.099403,7.658037,2393.0,1271
45.1033,7.657946,2336.0,1212
45.107196,7.657855,2268.0,1154
45.111093,7.657763,1280.0,1205
45.11499,7.657672,1281.0,1115
45.118887,7.657581,621.0,1001
45.122784,7.657489,473.0,769
45.12668,7.657398,268.0,584
45.146164,7.65694,810.0,455
45.150061,7.656849,922.0,336
45.153958,7.656757,778.0,388
45.157855,7.656666,652.0,341
45.161751,7.656574,558.0,199
45.165648,7.656483,110.0,120
45.169545,7.656391,110.0,7
45.173442,7.656299,185.0,9
45.177338,7.656208,191.0,9
45.227996,7.655014,213.0,3
45.231893,7.654922,213.0,3
44.902666,7.667373,386.0,9
44.906563,7.667283,447.0,9
44.91046,7.667193,289.0,9
44.976708,7.665659,292.0,214
44.980604,7.665568,292.0,217
44.984501,7.665478,282.0,259
44.988398,7.665387,282.0,376
44.992295,7.665297,645.0,450
44.996192,7.665207,820.0,672
45.000089,7.665116,982.0,914
45.003986,7.665026,1377.0,1032
45.007883,7.664935,1386.0,1117
45.01178,7.664844,2257.0,1253
45.015676,7.664754,2257.0,1310
45.019573,7.664663,1893.0,1302
45.02347,7.664573,1767.0,1342
45.027367,7.664482,1379.0,1319
45.031264,7.664391,695.0,1330
45.035161,7.664301,756.0,1290
45.039058,7.66421,1778.0,1306
45.042955,7.664119,1778.0,1308
45.046851,7.664029,1837.0,1323
45.050748,7.663938,1851.0,1342
45.054645,7.663847,1898.0,1335
45.058542,7.663756,1958.0,1370
45.062439,7.663666,1867.0,1408
45.066336,7.663575,1098.0,1436
45.070232,7.663484,1098.0,1455
45.074129,7.663393,3058.0,1416
45.078026,7.663302,3365.0,1422
45.081923,7.663211,2775.0,1381
45.08582,7.663121,2227.0,1323
45.089717,7.66303,2259.0,1248
45.093613,7.662939,2428.0,1235
45.09751,7.662848,2428.0,1254
45.101407,7.662757,2344.0,1256
45.105304,7.662666,2336.0,1260
45.109201,7.662575,1706.0,1185
45.113098,7.662484,1281.0,1142
45.116994,7.662393,1101.0,987
45.120891,7.662302,473.0,793
45.124788,7.662211,472.0,639
45.144272,7.661755,284.0,426
45.148169,7.661664,900.0,396
45.152065,7.661572,892.0,363
45.155962,7.661481,627.0,283
45.159859,7.66139,623.0,232
45.163756,7.661299,243.0,158
45.167653,7.661207,103.0,4
45.175446,7.661025,175.0,5
45.226104,7.659836,130.0,3
45.23,7.659744,167.0,3
45.233897,7.659653,144.0,3
44.896876,7.672256,119.0,9
44.900773,7.672166,188.0,9
44.90467,7.672077,442.0,9
44.908567,7.671987,442.0,9
44.912464,7.671897,111.0,9
44.974815,7.670459,178.0,105
44.978711,7.670368,221.0,194
44.982608,7.670278,208.0,222
44.986505,7.670188,191.0,241
44.990402,7.670098,235.0,386
44.994299,7.670008,669.0,601
44.998196,7.669918,663.0,825
45.002093,7.669828,968.0,1004
45.00599,7.669737,1009.0,1148
45.009887,7.669647,1195.0,1182
45.013784,7.669557,1359.0,1210
45.01768,7.669467,1283.0,1234
45.021577,7.669376,1015.0,1248
45.025474,7.669286,991.0,1279
45.029371,7.669196,1021.0,1316
45.033268,7.669106,1037.0,1312
45.037165,7.669015,1517.0,1366
45.041062,7.668925,1854.0,1353
45.044959,7.668834,1963.0,1336
45.048855,7.668744,2370.0,1333
45.052752,7.668654,2384.0,1386
45.056649,7.668563,2138.0,1416
45.060546,7.668473,2129.0,1389
45.064443,7.668382,1505.0,1424
45.06834,7.668292,1180.0,1450
45.072237,7.668201,1590.0,1456
45.076133,7.668111,2679.0,1449
45.08003,7.66802,2663.0,1422
45.083927,7.66793,2046.0,1394
45.087824,7.667839,2042.0,1333
45.091721,7.667748,2708.0,1273
45.095618,7.667658,2983.0,1223
45.099514,7.667567,2641.0,1198
45.103411,7.667477,1993.0,1220
45.107308,7.667386,1906.0,1200
45.111205,7.667295,266.0,1131
45.115102,7.667204,247.0,979
45.146276,7.666478,115.0,253
45.150173,7.666387,116.0,297
44.902776,7.67687,285.0,9
44.906673,7.676781,360.0,9
44.91057,7.676691,292.0,9
44.914467,7.676602,194.0,7
44.918364,7.676512,177.0,3
44.992406,7.674809,264.0,633
45.0002,7.674629,423.0,1007
45.004097,7.67454,475.0,1087
45.007994,7.67445,475.0,1069
45.01189,7.67436,209.0,1144
45.015787,7.67427,207.0,1099
45.019684,7.67418,175.0,1136
45.023581,7.67409,163.0,1176
45.027478,7.674,560.0,1219
45.031375,7.67391,1360.0,1259
45.035272,7.67382,1380.0,1299
45.039169,7.67373,1918.0,1335
45.043066,7.67364,1918.0,1364
45.046962,7.67355,2570.0,1401
45.050859,7.67346,2753.0,1409
45.054756,7.67337,2543.0,1377
45.058653,7.67328,2234.0,1396
45.06255,7.673189,2149.0,1469
45.066447,7.673099,1223.0,1451
45.070344,7.673009,1223.0,1430
45.07424,7.672919,2179.0,1420
45.078137,7.672829,2360.0,1413
45.082034,7.672738,2172.0,1391
45.085931,7.672648,1972.0,1329
45.089828,7.672558,2136.0,1275
45.093725,7.672468,3159.0,1265
45.097621,7.672377,3159.0,1229
45.101518,7.672287,2032.0,1223
45.105415,7.672197,1902.0,1251
45.109312,7.672106,851.0,1144
44.90478,7.681574,357.0,9
44.908677,7.681485,357.0,9
44.912574,7.681396,206.0,7
44.916471,7.681307,196.0,3
44.998306,7.679431,404.0,1036
45.002203,7.679341,463.0,1065
45.0061,7.679252,475.0,953
45.009997,7.679162,349.0,988
45.013894,7.679073,207.0,1006
45.017791,7.678983,201.0,1010
45.021688,7.678893,163.0,1063
45.025585,7.678804,163.0,1106
45.029482,7.678714,1224.0,1161
45.033379,7.678624,1360.0,1192
45.037275,7.678535,1664.0,1247
45.041172,7.678445,1912.0,1274
45.045069,7.678355,2062.0,1301
45.048966,7.678266,2730.0,1338
45.052863,7.678176,2721.0,1363
45.05676,7.678086,2268.0,1437
45.060657,7.677996,2236.0,1408
45.064554,7.677906,1605.0,1453
45.06845,7.677816,1230.0,1419
45.072347,7.677727,1512.0,1406
45.076244,7.677637,2341.0,1388
45.080141,7.677547,2338.0,1416
45.084038,7.677457,2046.0,1336
45.087935,7.677367,2050.0,1266
45.091831,7.677277,2782.0,1215
45.095728,7.677187,3113.0,1187
45.099625,7.677097,2717.0,1194
45.103522,7.677007,1874.0,1223
45.107419,7.676917,1824.0,1155
44.902886,7.686368,178.0,1
44.906783,7.686279,231.0,5
44.91068,7.68619,186.0,3
44.992516,7.684321,318.0,670
44.996413,7.684232,519.0,901
45.00031,7.684143,490.0,979
45.004207,7.684054,398.0,932
45.008104,7.683964,396.0,887
45.012001,7.683875,113.0,912
45.015897,7.683786,103.0,902
45.019794,7.683697,119.0,871
45.023691,7.683607,127.0,837
45.027588,7.683518,248.0,1019
45.031485,7.683429,550.0,1072
45.035382,7.683339,534.0,1148
45.039279,7.68325,464.0,1221
45.043176,7.68316,443.0,1227
45.047073,7.683071,577.0,1253
45.050969,7.682982,587.0,1301
45.054866,7.682892,1238.0,1331
45.058763,7.682803,2310.0,1341
45.06266,7.682713,2253.0,1404
45.066557,7.682624,1402.0,1388
45.070454,7.682534,1403.0,1410
45.074351,7.682445,1902.0,1377
45.078248,7.682355,2007.0,1377
45.082144,7.682265,2413.0,1319
45.086041,7.682176,2907.0,1283
45.089938,7.682086,2888.0,1302
45.093835,7.681997,2720.0,1204
45.097732,7.681907,2718.0,1150
45.101629,7.681817,1821.0,1183
45.105526,7.681727,1691.0,1197
45.109422,7.681638,817.0,1164
44.994519,7.689033,567.0,765
44.998416,7.688944,567.0,848
45.002313,7.688855,409.0,836
45.00621,7.688766,371.0,797
45.010107,7.688677,241.0,843
45.021798,7.68841,119.0,633
45.025694,7.688321,119.0,703
45.029591,7.688232,363.0,892
45.033488,7.688143,401.0,1011
45.037385,7.688054,324.0,1111
45.041282,7.687965,252.0,1150
45.045179,7.687876,271.0,1172
45.049076,7.687787,372.0,1214
45.052973,7.687698,372.0,1257
45.05687,7.687609,2153.0,1307
45.060767,7.68752,2316.0,1327
45.064663,7.68743,1777.0,1343
45.06856,7.687341,1411.0,1351
45.072457,7.687252,1541.0,1359
45.076354,7.687163,1997.0,1407
45.080251,7.687074,1997.0,1342
45.084148,7.686984,2891.0,1276
45.088045,7.686895,2924.0,1269
45.091941,7.686806,2784.0,1251
45.095838,7.686716,2716.0,1225
45.099735,7.686627,2422.0,1182
45.103632,7.686538,1691.0,1179
45.107529,7.686448,1678.0,1113
44.996522,7.693745,593.0,742
45.000419,7.693656,554.0,872
45.004316,7.693568,350.0,661
45.008213,7.693479,348.0,656
45.023801,7.693125,112.0,401
45.027697,7.693036,180.0,631
45.031594,7.692947,344.0,855
45.035491,7.692859,339.0,861
45.039388,7.69277,210.0,992
45.043285,7.692681,207.0,1042
45.047182,7.692592,301.0,1103
45.051079,7.692503,334.0,1191
45.054976,7.692415,887.0,1241
45.058873,7.692326,1900.0,1293
45.06277,7.692237,1860.0,1269
45.066666,7.692148,1687.0,1335
45.070563,7.692059,1700.0,1340
45.07446,7.69197,1699.0,1378
45.078357,7.691881,1696.0,1299
45.082254,7.691792,2178.0,1279
45.086151,7.691703,2868.0,1244
