lat,lon,kind
45.4553583,9.1805087,supermarket
45.5498713,9.2386316,supermarket
45.5703082,9.1916861,supermarket
45.4748699,9.2081143,pharmacy
45.4741306,9.2067465,pharmacy
45.4763323,9.2072074,pharmacy
45.5835635,9.1959642,pharmacy
45.5230143,9.0444367,supermarket
45.5547304,9.2028998,doctors
45.6334605,9.223735,supermarket
45.479449,9.1875565,school
45.5377124,9.2385079,supermarket
45.5369395,9.2372535,pharmacy
45.5350379,9.2402223,pharmacy
45.5034302,9.1764131,supermarket
45.4962332,9.2028361,supermarket
45.4676624,9.1857832,pharmacy
45.4674008,9.1528383,pharmacy
45.4018611,9.2746933,pharmacy
45.3995899,9.2783302,supermarket
45.4616658,9.1807088,school
45.4229656,9.0624902,pharmacy
45.4281375,9.0524169,pharmacy
45.4236801,9.0642712,doctors
45.4212175,9.0580948,school
45.4628809,9.0908564,clinic
45.4457431,9.2483829,pharmacy
45.4455094,9.2429598,pharmacy
45.4888438,9.1836206,supermarket
45.5338018,9.2306316,pharmacy
45.6472658,9.2143523,pharmacy
45.4795209,9.1915343,pharmacy
45.5236698,9.0451127,pharmacy
45.6408226,9.2037511,pharmacy
45.4751477,9.2133143,pharmacy
45.4753866,9.2132593,supermarket
45.6557935,9.1837227,clinic
45.6227573,9.1682286,pharmacy
45.6296477,9.1470823,pharmacy
45.4934854,9.149227,pharmacy
45.4955649,9.1435248,pharmacy
45.3524826,9.204142,doctors
45.3543685,9.2012971,marketplace
45.3527492,9.2001723,school
45.348476,9.1988007,pharmacy
45.3437481,9.1980938,pharmacy
45.3556907,9.2013606,pharmacy
45.4782221,9.19957,doctors
45.4902216,9.1816087,doctors
45.4554252,9.1965773,supermarket
45.5412384,9.1906818,marketplace
45.4938459,9.15085,supermarket
45.4980521,9.1724528,supermarket
45.4932386,9.1849401,supermarket
45.5215957,9.3306634,pharmacy
45.4781147,9.188046,pharmacy
45.5843281,9.2681749,doctors
45.6080201,9.2265372,supermarket
45.4814723,9.177927,supermarket
45.6001308,9.230672,supermarket
45.4630945,9.2353333,supermarket
45.4606731,9.112139,pharmacy
45.503463,9.2976282,school
45.502698,9.1926535,supermarket
45.524639,9.3880485,pharmacy
45.4650356,9.1775372,pharmacy
45.4830344,9.1889627,clinic
45.4615428,9.2441085,pharmacy
45.5978354,9.2234277,doctors
45.5966836,9.2285799,doctors
45.5936865,9.2316786,doctors
45.5931767,9.227667,doctors
45.5802563,9.2294915,pharmacy
45.590301,9.2669484,doctors
45.5175596,9.0717319,pharmacy
45.6120822,9.2100936,pharmacy
45.4850263,9.2086402,doctors
45.5030145,9.211312,pharmacy
45.4187611,9.1746114,pharmacy
45.4308768,9.2446101,supermarket
45.5948413,9.1992276,pharmacy
45.4563364,9.2430066,pharmacy
45.5658456,9.2656684,supermarket
45.638089,9.2021815,supermarket
45.6275183,9.137864,supermarket
45.5392779,9.2362251,doctors
45.4839909,9.2052604,supermarket
45.4823362,9.2027383,supermarket
45.4822466,9.2066772,pharmacy
45.4818219,9.2044136,clinic
45.4724913,9.2234357,pharmacy
45.4878166,9.2121188,pharmacy
45.5643204,9.2712177,school
45.5229498,9.3212615,marketplace
45.4726209,9.2266236,marketplace
45.4111135,9.2726266,pharmacy
45.5008141,9.199689,doctors
45.5639793,9.2119438,pharmacy
45.5262046,9.1777331,marketplace
45.4092887,9.1318568,clinic
45.5789044,9.2964952,supermarket
45.4515839,9.1257124,pharmacy
45.4198923,9.1208726,pharmacy
45.4553308,9.1910697,clinic
45.4574738,9.1934108,pharmacy
45.4569737,9.1940924,pharmacy
45.4004257,9.2318764,pharmacy
45.4549153,9.1239504,pharmacy
45.4370982,9.1958744,pharmacy
45.392176,9.1773178,pharmacy
45.3914826,9.1781174,supermarket
45.5493108,9.3881499,marketplace
45.5788725,9.2567975,pharmacy
45.4896939,9.2052676,pharmacy
45.4889596,9.2044414,supermarket
45.442047,9.2173833,college
45.4154641,9.1166371,supermarket
45.4367355,9.215984,pharmacy
45.5036352,9.2694867,supermarket
45.6288497,9.1648616,supermarket
45.4370059,9.178064,pharmacy
45.4370286,9.1851494,supermarket
45.5447706,9.0036231,pharmacy
45.403959,9.1314678,pharmacy
45.4075067,9.1299818,clinic
45.5638981,9.0557507,supermarket
45.5403465,9.2334101,pharmacy
45.4519958,9.1414656,pharmacy
45.4514552,9.1505993,supermarket
45.4503882,9.1373325,pharmacy
45.5271996,9.0469232,supermarket
45.4657193,9.180997,pharmacy
45.5441763,9.237503,pharmacy
45.5935063,9.1912971,supermarket
45.6419018,9.1477802,pharmacy
45.4871628,9.1719943,clinic
45.4873367,9.1708208,supermarket
45.6009677,9.1438152,supermarket
45.6103154,9.2389373,pharmacy
45.6079145,9.2355741,pharmacy
45.4569108,9.2076344,supermarket
45.4544668,9.2243583,supermarket
45.4508179,9.1943193,supermarket
45.4443702,9.1629456,retail
45.4556432,9.2107782,supermarket
45.5362636,9.2318055,pharmacy
45.5570192,9.1609275,school
45.4800208,9.1823085,supermarket
45.479794,9.1822437,supermarket
45.4246162,9.0667487,supermarket
45.4224996,9.0659339,doctors
45.482805,9.2166468,school
45.4191292,9.0701192,pharmacy
45.4178351,9.0731505,pharmacy
45.4975908,9.2022345,doctors
45.55255,9.2110836,pharmacy
45.4684984,9.1775468,pharmacy
45.4686436,9.1777802,doctors
45.4189553,9.0539699,pharmacy
45.4858349,9.2151382,clinic
45.4283545,9.0616484,clinic
45.5343089,9.2349974,pharmacy
45.5088355,9.2274323,supermarket
45.4679446,9.129213,pharmacy
45.4673419,9.1345405,pharmacy
45.4897681,9.2141033,supermarket
45.4725876,9.1257372,school
45.4865842,8.9910502,supermarket
45.4852604,8.9903394,supermarket
45.5081789,9.2236987,pharmacy
45.4471198,9.1272561,pharmacy
45.6101292,9.2387423,doctors
45.6090819,9.2419417,pharmacy
45.4641319,9.1797395,supermarket
45.4566414,9.172197,marketplace
45.5105711,9.0017166,supermarket
45.5083801,9.3273836,marketplace
45.5168818,9.2092146,clinic
45.5881414,9.2028079,school
45.4044307,9.0331919,supermarket
45.4850988,9.0059093,supermarket
45.5014538,9.1898319,supermarket
45.4883164,9.2177613,supermarket
45.4660563,9.1459374,supermarket
45.6108463,9.2400245,pharmacy
45.5420871,9.230179,pharmacy
45.4074958,9.0439531,doctors
45.4676465,9.2265891,supermarket
45.4064293,9.0364993,pharmacy
45.4683425,9.2138433,supermarket
45.4073698,9.0428185,pharmacy
45.4679096,9.1728633,supermarket
45.4916153,9.1895848,supermarket
45.4660989,9.1661892,pharmacy
45.4736847,9.1856769,university
45.5299414,9.2288605,school
45.4406901,9.0423164,supermarket
45.4131648,9.2755432,pharmacy
45.6478407,9.2008051,clinic
45.4566812,9.1678337,supermarket
45.483356,9.2063784,school
45.4672444,9.1772508,school
45.4503696,9.1526614,school
45.4457883,9.0334873,pharmacy
45.4471414,9.0348969,pharmacy
45.4554993,9.0335787,clinic
45.4478664,9.0349746,school
45.4475549,9.035427,school
45.4457666,9.0333213,school
45.5473563,9.1870784,pharmacy
45.5464935,9.2424809,pharmacy
45.4368593,9.0974214,school
45.4377288,9.0967991,school
45.6469302,9.1422341,doctors
45.4493106,9.1689782,school
45.5168524,9.2261731,clinic
45.5432669,9.231889,pharmacy
45.6216895,9.1457618,pharmacy
45.5448897,9.2322833,pharmacy
45.5349588,9.404471,marketplace
45.4837929,9.1705518,pharmacy
45.4843273,9.1680962,school
45.5219834,9.2144535,supermarket
45.4558258,9.1652054,supermarket
45.4655662,9.1682914,supermarket
45.4353649,9.1137746,pharmacy
45.4564821,9.1617161,school
45.4666651,9.1700592,school
45.4196954,9.2759021,school
45.4392849,9.2260477,pharmacy
45.5326862,9.2275078,pharmacy
45.5360677,9.2284528,pharmacy
45.4479977,9.210291,supermarket
45.5235533,9.4008787,supermarket
45.47577,9.1351311,school
45.4763731,9.1838153,pharmacy
45.4216422,9.0615402,school
45.6457564,9.1438316,school
45.6366614,9.2086915,school
45.6036069,9.1628786,supermarket
45.4315499,9.2438375,doctors
45.5834853,9.2010814,supermarket
45.5030218,9.1703916,pharmacy
45.4736807,9.1880716,school
45.518592,9.2255539,pharmacy
45.4406795,9.0972903,pharmacy
45.5984053,9.155119,clinic
45.4625714,9.1804539,school
45.4618473,9.1800092,school
45.5144217,9.2070661,doctors
45.4423823,9.0982491,doctors
45.4472472,9.093631,pharmacy
45.4480507,9.0949213,clinic
45.44754,9.0927584,school
45.4473046,9.088202,pharmacy
45.5283252,9.1610649,doctors
45.5044495,9.3304346,supermarket
45.4163609,9.2620527,doctors
45.4595155,9.2067362,pharmacy
45.4977945,9.1912918,clinic
45.5175313,9.2441936,pharmacy
45.5011368,9.1404747,school
45.5015188,9.13967,school
45.4933469,9.2069101,supermarket
45.4673297,9.2040048,clinic
45.4978196,9.1953018,clinic
45.6498984,9.2057195,pharmacy
45.6482807,9.2046482,pharmacy
45.4556085,9.1894171,clinic
45.3945089,9.1696019,supermarket
45.4344527,9.2238967,pharmacy
45.4234419,9.2945302,supermarket
45.5083453,9.4122206,supermarket
45.650225,9.2035031,pharmacy
45.4720018,9.2234668,supermarket
45.6227903,9.228528,pharmacy
45.5290499,9.042103,pharmacy
45.5245345,9.2280355,pharmacy
45.5307467,9.1301142,pharmacy
45.4769706,9.2095993,doctors
45.5076822,9.2368189,pharmacy
45.6466658,9.2047968,doctors
45.5633892,9.0527135,pharmacy
45.4770455,9.2071318,pharmacy
45.4778584,9.1768542,pharmacy
45.4777276,9.175652,marketplace
45.4543562,9.1331275,pharmacy
45.3960291,9.2817398,pharmacy
45.5482328,9.2270911,pharmacy
45.5503192,9.2358474,pharmacy
45.5537749,9.2185146,pharmacy
45.5520983,9.2224695,pharmacy
45.5565088,9.2245942,pharmacy
45.5675594,9.2059502,pharmacy
45.5563379,9.213164,pharmacy
45.5554092,9.2076749,pharmacy
45.5633081,9.1607872,pharmacy
45.5774176,9.2527494,pharmacy
45.5929284,9.2266099,pharmacy
45.590492,9.2156164,pharmacy
45.6066185,9.2455074,pharmacy
45.6125852,9.2389186,pharmacy
45.6084105,9.2039871,pharmacy
45.6224624,9.2082929,pharmacy
45.5354315,9.392109,supermarket
45.5284504,9.3938914,supermarket
45.5310504,9.4064117,pharmacy
45.640001,9.1921758,clinic
45.5192799,9.1354539,pharmacy
45.5101388,9.0020882,pharmacy
45.6035081,9.2195462,supermarket
45.6044829,9.2189142,supermarket
45.6045499,9.2191871,supermarket
45.5703089,9.2652389,pharmacy
45.4516883,9.1524002,supermarket
45.49092,9.1468164,clinic
45.4890375,9.1996231,school
45.4708958,9.1841803,pharmacy
45.4962229,9.2203813,supermarket
45.6171695,9.1933423,clinic
45.4638513,9.1728071,clinic
45.4797819,9.1728108,supermarket
45.4658882,9.1862132,pharmacy
45.529097,9.044044,doctors
45.5253726,9.0451008,doctors
45.461301,9.2115562,supermarket
45.480905,9.173543,doctors
45.5049278,9.2270909,school
45.4587186,9.1706335,doctors
45.5865804,9.1929013,supermarket
45.4621703,9.2036262,pharmacy
45.5376979,9.3705069,school
45.4598334,9.1703473,school
45.4561509,9.1563342,supermarket
45.5990721,9.1323844,supermarket
45.4886978,9.0273533,pharmacy
45.5088417,9.0917701,supermarket
45.4598923,9.1800446,supermarket
45.4911995,9.2213541,university
45.493123,9.21857,pharmacy
45.536152,9.3734748,doctors
45.5344691,9.3759342,doctors
45.6480352,9.1421871,doctors
45.6204198,9.2306748,school
45.4804515,9.2050312,school
45.4837954,9.2079444,pharmacy
45.47245,9.188196,pharmacy
45.4678278,9.1292752,doctors
45.6276762,9.1441995,pharmacy
45.4496569,9.2215371,pharmacy
45.6511621,9.2050543,supermarket
45.6520977,9.2045689,pharmacy
45.4532357,9.0834344,pharmacy
45.4532016,9.0827267,supermarket
45.4541144,9.0790931,pharmacy
45.4963674,9.0281435,supermarket
45.486,9.2030972,supermarket
45.5266091,9.227837,doctors
45.526517,9.2284378,pharmacy
45.517188,9.1432198,pharmacy
45.5353406,9.3419328,supermarket
45.4635893,9.1871859,supermarket
45.5052514,9.3334324,doctors
45.4848659,9.0182972,marketplace
45.5012337,9.3348867,school
45.5012224,9.3340364,school
45.45733,9.2071482,supermarket
45.4559583,9.1835787,doctors
45.5325759,9.2236716,school
45.5342161,9.2230211,marketplace
45.5284149,9.2766586,doctors
45.5261656,9.2768222,supermarket
45.5293018,9.2792121,pharmacy
45.4587737,9.3155526,school
45.4590387,9.3151292,school
45.5228777,9.3280387,doctors
45.4961087,9.3776867,marketplace
45.5032832,9.369973,pharmacy
45.5966548,9.0704624,pharmacy
45.5846359,9.1618728,clinic
45.4999816,9.322255,supermarket
45.4908893,9.2179182,pharmacy
45.4791178,9.0617159,supermarket
45.3999412,9.2812704,pharmacy
45.533049,9.3364957,supermarket
45.4613705,9.1808202,supermarket
45.4363411,9.2225485,supermarket
45.4338263,9.238164,pharmacy
45.4889043,9.3328549,supermarket
45.5167367,9.2261619,clinic
45.4800686,9.2077606,supermarket
45.4811514,9.2249727,pharmacy
45.4844822,9.2198972,supermarket
45.4503272,9.1682724,marketplace
45.4769304,9.2007101,pharmacy
45.4885453,9.2216408,supermarket
45.4899635,9.2232682,pharmacy
45.5307736,9.1311903,supermarket
45.4451055,9.1442537,doctors
45.4418696,9.1447279,school
45.4864548,9.0027225,marketplace
45.4553488,9.1968065,doctors
45.5310567,9.2884281,school
45.6015984,9.1446791,supermarket
45.6052179,9.1417769,supermarket
45.4870358,9.0155744,pharmacy
45.4587898,9.1553556,clinic
45.4679324,9.1749946,clinic
45.529201,9.0395203,school
45.5278986,9.2897049,school
45.4797475,9.2150053,supermarket
45.4802534,9.2135489,pharmacy
45.4661223,9.2065055,school
45.4812833,9.1762075,pharmacy
45.4799924,9.1767502,school
45.4800728,9.1766256,school
45.5330028,9.0348494,pharmacy
45.5546295,9.0286073,pharmacy
45.4251622,9.1059738,pharmacy
45.5344182,9.0330949,clinic
45.5510094,9.178763,supermarket
45.4384099,9.183579,pharmacy
45.5835824,9.1925588,marketplace
45.4861586,9.1676563,hospital
45.4850165,9.2253113,hospital
45.4900281,9.2337607,pharmacy
45.4592388,9.1961176,hospital
45.4335515,9.1611166,hospital
45.5170388,9.2276327,supermarket
45.5526911,9.2592327,pharmacy
45.5567651,9.2607162,doctors
45.5606497,9.2634394,pharmacy
45.514902,9.2256326,supermarket
45.4896437,9.0308956,supermarket
45.6388922,9.2052181,supermarket
45.5017793,9.1649738,supermarket
45.4729955,9.3067218,pharmacy
45.4737592,9.3069015,pharmacy
45.3634086,9.3270911,supermarket
45.5207093,9.3310674,marketplace
45.4092036,9.269559,supermarket
45.4088776,9.2686265,pharmacy
45.4620121,9.2234863,pharmacy
45.5196535,9.0786576,pharmacy
45.4680448,9.1580226,clinic
45.4621739,9.1539257,doctors
45.4253557,9.204504,pharmacy
45.5317678,9.0721439,pharmacy
45.4907215,9.0337622,supermarket
45.5355595,9.3419007,pharmacy
45.4570167,9.1613827,pharmacy
45.4037851,9.1526424,pharmacy
45.5540697,9.4366263,doctors
45.4728722,9.2175228,school
45.4193667,9.2600031,pharmacy
45.4606561,9.2070329,doctors
45.3793663,9.1690713,supermarket
45.6557246,9.2110613,pharmacy
45.5372292,9.1918867,doctors
45.4287005,9.3081466,pharmacy
45.4413351,9.1404781,pharmacy
45.5975033,9.0566226,supermarket
45.5967395,9.0576901,pharmacy
45.5295754,9.3287597,pharmacy
45.5284952,9.3379193,pharmacy
45.525129,9.3310368,supermarket
45.5249658,9.3310077,pharmacy
45.5247926,9.3302435,supermarket
45.5247665,9.3312247,supermarket
45.5240411,9.3305955,pharmacy
45.523991,9.3305017,clinic
45.5969645,9.1575714,clinic
45.4655426,9.1851873,pharmacy
45.6513951,9.1682558,doctors
45.4878332,9.1890331,marketplace
45.3623106,9.1610106,school
45.375103,9.1687483,pharmacy
45.4445823,9.1216666,supermarket
45.4032876,9.1533612,supermarket
45.4486922,9.1866297,supermarket
45.4784476,9.2097259,supermarket
45.4723673,9.1440801,supermarket
45.5283646,9.3579626,pharmacy
45.6015932,9.1788733,school
45.6019732,9.1797079,school
45.6001039,9.171206,clinic
45.4313738,9.1628697,pharmacy
45.5956392,9.1768462,pharmacy
45.5183005,9.3546577,supermarket
45.5992418,9.1574626,supermarket
45.3596016,9.1567857,supermarket
45.505105,9.3390696,supermarket
45.4621268,9.2061147,supermarket
45.4827982,9.3272933,marketplace
45.640374,9.1920457,pharmacy
45.5440391,9.4407376,supermarket
45.5489058,9.0699503,pharmacy
45.5515904,9.4320017,marketplace
45.4197222,9.2573885,clinic
45.4821641,9.1729376,supermarket
45.4549442,9.1549764,supermarket
45.447372,9.1752447,pharmacy
45.4009908,9.2897523,pharmacy
45.5145743,9.2741302,pharmacy
45.471853,9.1672908,pharmacy
45.4837559,8.9771109,supermarket
45.4714002,9.1416662,supermarket
45.4771099,8.9932206,school
45.4661374,9.1615623,clinic
45.46559,9.1616321,supermarket
45.4604019,9.2099115,supermarket
45.5771062,9.2720543,school
45.4524968,9.1965678,school
45.506156,9.1747042,supermarket
45.4160274,9.1228574,supermarket
45.4492362,9.2182463,supermarket
45.497171,9.1128695,supermarket
45.3677286,9.2087733,supermarket
45.3680215,9.2086756,supermarket
45.444632,9.2943522,pharmacy
45.4445802,9.128641,pharmacy
45.5190089,9.279075,pharmacy
45.4611597,9.1894037,clinic
45.4592355,9.170361,clinic
45.4753188,9.1913308,clinic
45.5973903,9.1421881,pharmacy
45.5887315,9.1380423,pharmacy
45.5908014,9.1407925,pharmacy
45.6018175,9.1223428,pharmacy
45.589029,9.1189452,pharmacy
45.6115479,9.1376026,pharmacy
45.612648,9.1411674,pharmacy
45.6004702,9.1462362,pharmacy
45.5727752,9.1668388,pharmacy
45.590891,9.1891562,pharmacy
45.6311868,9.1383719,pharmacy
45.6308135,9.173466,pharmacy
45.639902,9.1851081,pharmacy
45.6351261,9.1627539,pharmacy
45.6333019,9.126361,pharmacy
45.6195146,9.1893808,pharmacy
45.5638886,9.1624599,clinic
45.4794383,9.2455543,pharmacy
45.489373,9.0639113,pharmacy
45.6008794,9.1674195,pharmacy
45.5137026,9.324248,pharmacy
45.5123778,9.1733676,pharmacy
45.4779208,9.2472579,pharmacy
45.5635571,9.056097,pharmacy
45.4902409,9.1449794,pharmacy
45.4919152,9.3746703,doctors
45.4919616,9.3725288,doctors
45.4960153,9.3741971,doctors
45.4970701,9.3797869,doctors
45.4956243,9.3773273,doctors
45.4959841,9.375111,doctors
45.5004176,9.3865894,supermarket
45.4949256,9.3748692,supermarket
45.4924838,9.3740849,doctors
45.4919453,9.3746693,pharmacy
45.5307969,9.0280457,supermarket
45.5183398,9.1920854,pharmacy
45.5023434,9.268127,pharmacy
45.5525225,9.2234061,supermarket
45.5933258,9.2323893,doctors
45.5933221,9.2324084,doctors
45.5959151,9.2318323,doctors
45.5327542,9.140047,doctors
45.5324411,9.1403273,doctors
45.5337677,9.1329988,doctors
45.5316613,9.1348207,doctors
45.5319065,9.1371636,clinic
45.5234647,9.2466747,pharmacy
45.6036318,9.2307362,supermarket
45.4437636,9.1783711,supermarket
45.4845028,9.1570992,supermarket
45.4834463,9.1563509,pharmacy
45.4517729,9.1537474,supermarket
45.5160224,9.1280109,pharmacy
45.4583321,9.1880545,supermarket
45.652211,9.1946559,pharmacy
45.5476304,9.1391498,school
45.5482502,9.1389459,school
45.5108152,9.3020096,pharmacy
45.5348828,9.4123312,doctors
45.5764979,9.2653159,pharmacy
45.3820585,9.3038414,pharmacy
45.3965487,9.2827613,pharmacy
45.5313056,9.1364252,pharmacy
45.5315826,9.1378477,doctors
45.5379618,9.1317318,pharmacy
45.5219235,9.3306068,doctors
45.5228275,9.3262221,pharmacy
45.5365677,9.3714267,doctors
45.535681,9.3720454,doctors
45.5479801,9.4363636,doctors
45.4399489,9.2413535,supermarket
45.624362,9.1403971,clinic
45.3578297,9.3246161,pharmacy
45.5139448,9.363196,marketplace
45.4854452,9.184004,school
45.4606535,9.2026488,clinic
45.4833461,9.2361179,supermarket
45.4952768,9.3762271,supermarket
45.4521338,9.183837,supermarket
45.4249096,9.2589775,clinic
45.4603257,9.1705332,doctors
45.5020631,9.1823962,pharmacy
45.4879849,9.32682,marketplace
45.4851679,9.1846062,clinic
45.5351706,9.1267474,doctors
45.3795833,9.3067065,supermarket
45.4957823,9.2074487,doctors
45.5200469,9.1699713,supermarket
45.5252054,9.1673207,pharmacy
45.5434705,9.1230337,clinic
45.5314408,9.1362218,supermarket
45.4960836,9.1702657,clinic
45.5096562,9.2472892,pharmacy
45.5384213,9.426459,supermarket
45.507321,9.2445222,pharmacy
45.496795,9.1841492,doctors
45.4967778,9.1841418,doctors
45.5488472,9.0476916,pharmacy
45.5488017,9.0471967,supermarket
45.5485393,9.0455595,doctors
45.5290616,9.0460298,pharmacy
45.5253166,9.0384402,school
45.4837103,9.1767649,clinic
45.4407609,9.1788458,supermarket
45.5109256,9.2804796,supermarket
45.6025599,9.1238558,supermarket
45.4194448,9.2598559,doctors
45.5552584,9.0729243,pharmacy
45.4567207,9.175003,pharmacy
45.4951853,9.2169808,supermarket
45.4638217,9.2076527,clinic
45.4898605,9.2168435,supermarket
45.4566103,9.1807279,pharmacy
45.4903136,9.2177173,supermarket
45.49059,9.2177996,supermarket
45.5147983,9.3314759,pharmacy
45.506362,9.3331581,pharmacy
45.5054496,9.3349112,pharmacy
45.5312602,9.1366489,doctors
45.5462305,9.1420171,pharmacy
45.467121,9.2145283,supermarket
45.505416,9.2334598,pharmacy
45.4843439,9.2301476,clinic
45.4249455,9.0664658,clinic
45.4983261,9.2329912,pharmacy
45.5360788,9.0375194,supermarket
45.5346242,9.1356534,doctors
45.5279796,9.2149923,supermarket
45.4926126,9.1919552,supermarket
45.4995991,9.178902,pharmacy
45.4852531,9.2074111,doctors
45.5791242,9.1378705,pharmacy
45.4452675,9.2715689,pharmacy
45.465633,9.1974739,pharmacy
45.5486977,9.0785418,supermarket
45.4966315,9.2303741,pharmacy
45.5234975,9.2738418,pharmacy
45.5104671,9.206014,supermarket
45.4870901,9.2423229,supermarket
45.5481936,9.1224776,pharmacy
45.4408929,9.150741,clinic
45.60155,9.1231689,doctors
45.3948272,9.2448047,pharmacy
45.4443458,9.1672198,pharmacy
45.4967221,9.1212159,pharmacy
45.4942105,9.1256479,clinic
45.4926187,9.1117962,doctors
45.4489852,9.1769565,supermarket
45.5761372,9.1244811,marketplace
45.4612326,9.1494162,supermarket
45.4621411,9.1492993,clinic
45.6101805,9.1250162,hospital
45.4236846,9.2946882,pharmacy
45.5558589,9.0746721,pharmacy
45.5527725,9.0801174,pharmacy
45.5799771,9.2478191,supermarket
45.5685135,9.0745131,school
45.5745073,9.0774628,school
45.57558,9.0769417,school
45.5779147,9.0779342,school
45.5737918,9.0601449,school
45.5706576,9.0832133,pharmacy
45.5634906,9.0813565,pharmacy
45.579384,9.0803632,pharmacy
45.575163,9.079442,pharmacy
45.5528507,9.0772808,doctors
45.4777171,9.2150219,supermarket
45.4562011,9.1722844,school
45.6011568,9.1224616,clinic
45.442676,9.1393885,clinic
45.4910662,9.2337594,college
45.5155678,9.2867496,marketplace
45.4408265,9.1103807,pharmacy
45.5231966,9.0443728,clinic
45.4488189,9.1323192,supermarket
45.6446039,9.1385857,doctors
45.4641968,9.219135,clinic
45.5898446,9.1402213,doctors
45.5561864,9.0744194,supermarket
45.5556376,9.0743114,doctors
45.5556114,9.0742842,doctors
45.4318102,9.1537001,pharmacy
45.5347812,9.2262686,pharmacy
45.5383069,9.1238456,school
45.5385785,9.1254586,school
45.5753925,9.066025,doctors
45.509195,9.33708,supermarket
45.4820496,9.1812783,pharmacy
45.4551511,9.1726917,pharmacy
45.4999978,9.16801,pharmacy
45.4869012,9.1565274,pharmacy
45.4570164,9.2050605,pharmacy
45.452652,9.2290155,pharmacy
45.5158676,9.1910334,pharmacy
45.5041363,9.1004422,pharmacy
45.4070711,9.1740909,pharmacy
45.435545,9.1837653,pharmacy
45.476684,9.0885644,pharmacy
45.453899,9.2075631,pharmacy
45.4741085,9.1094429,pharmacy
45.5089543,9.1964435,pharmacy
45.4945253,9.1535855,pharmacy
45.4113283,9.1726946,pharmacy
45.4882563,9.2300809,pharmacy
45.4270961,9.1703671,pharmacy
45.4541014,9.2191317,pharmacy
45.4531038,9.2005131,pharmacy
45.4583338,9.1809142,pharmacy
45.4711546,9.1087779,pharmacy
45.5131038,9.1369588,pharmacy
45.4930898,9.0734937,pharmacy
45.4586928,9.164094,pharmacy
45.4914641,9.2057957,pharmacy
45.4888904,9.225129,pharmacy
45.4742709,9.2174464,pharmacy
45.4640328,9.221356,pharmacy
45.4887127,9.2369439,pharmacy
45.5248996,9.1744752,pharmacy
45.4643643,9.2279591,pharmacy
45.4884078,9.1677213,pharmacy
45.4929602,9.2259217,pharmacy
45.4720725,9.2072505,pharmacy
45.5160898,9.1554396,pharmacy
45.4629042,9.1276612,pharmacy
45.4461732,9.1953612,pharmacy
45.4580587,9.2170694,pharmacy
45.4408766,9.1293695,pharmacy
45.4409567,9.178871,pharmacy
45.4990328,9.1114358,pharmacy
45.4652804,9.1435932,pharmacy
45.4598494,9.1650751,pharmacy
45.4308667,9.1796338,pharmacy
45.4380767,9.2238105,pharmacy
45.4637034,9.139323,pharmacy
45.4861419,9.2227433,pharmacy
45.4358884,9.1731141,pharmacy
45.5041237,9.1375291,pharmacy
45.4719675,9.1382153,pharmacy
45.4425833,9.2633363,pharmacy
45.5067025,9.1934372,pharmacy
45.4183028,9.1779708,pharmacy
45.4446943,9.2441677,pharmacy
45.4158647,9.2403993,pharmacy
45.4370375,9.1640434,clinic
45.5257735,9.1203599,school
45.5469094,9.3919064,supermarket
